frame,xmin,xmax,ymin,ymax,class_id,label_name
frame_4330_jpg.rf.BEUkMg64D9qQNtFiXhuj.jpg,198,431,177,638,3,person
frame_4330_jpg.rf.BEUkMg64D9qQNtFiXhuj.jpg,157,240,233,477,1,cell phone
final 2_mp4-7554_jpg.rf.CDcLwMrSgGPu1L54Bhtn.jpg,434,1050,0,614,3,person
final 2_mp4-3056_jpg.rf.IhGX0gY1VYJ7EateJDhc.jpg,210,913,29,720,3,person
final 2_mp4-6763_jpg.rf.JwVRQpmihclBuWdTmT6S.jpg,442,1049,40,720,3,person
final 2_mp4-7237_jpg.rf.K0fpJYTjNrKMSF6fATJS.jpg,1003,1144,205,373,3,person
final 2_mp4-7237_jpg.rf.K0fpJYTjNrKMSF6fATJS.jpg,546,1088,45,715,3,person
frame_4440_jpg.rf.V4JJuZku0C7mleBIDS0U.jpg,280,639,45,639,2,laptop
final 2_mp4-2650_jpg.rf.WrKibGCdAspeNRXVRJ5F.jpg,796,1230,615,720,1,cell phone
final 2_mp4-2650_jpg.rf.WrKibGCdAspeNRXVRJ5F.jpg,384,1071,6,718,3,person
final 2_mp4-9047_jpg.rf.X7r4Flrgv4CaAHFgMtKL.jpg,0,123,25,702,2,laptop
final 2_mp4-9047_jpg.rf.X7r4Flrgv4CaAHFgMtKL.jpg,569,761,27,214,3,person
final 2_mp4-9047_jpg.rf.X7r4Flrgv4CaAHFgMtKL.jpg,548,983,192,720,3,person
final 2_mp4-9047_jpg.rf.X7r4Flrgv4CaAHFgMtKL.jpg,309,615,179,440,2,laptop
final 2_mp4-7490_jpg.rf.XQOVFkDCG6Sx5Luexgu6.jpg,379,1016,0,613,3,person
final 2_mp4-8862_jpg.rf.XancW04bY807Mp04971J.jpg,377,575,402,720,1,cell phone
final 2_mp4-8862_jpg.rf.XancW04bY807Mp04971J.jpg,470,849,140,700,3,person
final 2_mp4-8862_jpg.rf.XancW04bY807Mp04971J.jpg,901,1263,0,677,3,person
final 2_mp4-8862_jpg.rf.XancW04bY807Mp04971J.jpg,1011,1113,286,430,1,cell phone
final 2_mp4-2903_jpg.rf.YOrkAeDFo6RLzYmkRHCA.jpg,299,1005,65,720,3,person
final 2_mp4-7034_jpg.rf.Z3e8uEPGYWO3k9dBwQhM.jpg,917,1098,67,453,3,person
final 2_mp4-7034_jpg.rf.Z3e8uEPGYWO3k9dBwQhM.jpg,1065,1280,0,633,3,person
final 2_mp4-7034_jpg.rf.Z3e8uEPGYWO3k9dBwQhM.jpg,495,1097,55,720,3,person
final 2_mp4-7034_jpg.rf.Z3e8uEPGYWO3k9dBwQhM.jpg,705,843,281,601,1,cell phone
final 2_mp4-8639_jpg.rf.aS8nXA4nas8NhU46zpHb.jpg,361,901,163,609,3,person
final 2_mp4-3131_jpg.rf.chvnV02PYfSpIb0onEuI.jpg,400,1003,115,720,3,person
final 2_mp4-7848_jpg.rf.fIcOIEyP3zc3yj5S3pK5.jpg,365,649,635,720,1,cell phone
final 2_mp4-7848_jpg.rf.fIcOIEyP3zc3yj5S3pK5.jpg,327,940,134,720,3,person
final 2_mp4-0960_jpg.rf.okwzli3aGSf1NucOkZ02.jpg,363,1015,234,720,3,person
final 2_mp4-1658_jpg.rf.pD5vOpgc7yoRTVPMF968.jpg,516,1130,223,720,3,person
final 2_mp4-4084_jpg.rf.q0d2BplI7LKtKMn1R8b1.jpg,254,1056,97,720,3,person
final 2_mp4-4084_jpg.rf.q0d2BplI7LKtKMn1R8b1.jpg,340,601,601,720,1,cell phone
final 2_mp4-5233_jpg.rf.r1Zgq0F4vrIQNBD6NpoC.jpg,163,649,77,720,3,person
final 2_mp4-5233_jpg.rf.r1Zgq0F4vrIQNBD6NpoC.jpg,634,965,28,532,3,person
final 2_mp4-8385_jpg.rf.s31BAWPRHgcbWcFEqoTB.jpg,387,917,130,720,3,person
final 2_mp4-7517_jpg.rf.t8izxZ8QkIoxJLKiMK78.jpg,428,1015,2,720,3,person
final 2_mp4-8057_jpg.rf.u2uJRMXtQYHCqnFe79Tf.jpg,303,865,131,698,3,person
final 2_mp4-0536_jpg.rf.u8kAWmpMOlzWm7vqHPKs.jpg,716,813,317,518,1,cell phone
final 2_mp4-0536_jpg.rf.u8kAWmpMOlzWm7vqHPKs.jpg,459,909,206,720,3,person
final 2_mp4-0536_jpg.rf.u8kAWmpMOlzWm7vqHPKs.jpg,787,1104,6,707,3,person
final 2_mp4-1966_jpg.rf.2ERWEgWuxsbs5YwkCLj0.jpg,1127,1280,240,720,3,person
final 2_mp4-1966_jpg.rf.2ERWEgWuxsbs5YwkCLj0.jpg,376,704,246,720,3,person
final 2_mp4-1966_jpg.rf.2ERWEgWuxsbs5YwkCLj0.jpg,447,628,363,498,1,cell phone
final 2_mp4-5532_jpg.rf.3Av0CMMy1KVEOnz9N7zx.jpg,422,1019,92,701,3,person
final 2_mp4-6852_jpg.rf.6FnMxJs9VrhkP9EurqsG.jpg,603,821,540,701,1,cell phone
final 2_mp4-6852_jpg.rf.6FnMxJs9VrhkP9EurqsG.jpg,431,1074,37,720,3,person
final 2_mp4-5018_jpg.rf.7FCJkK9t4EXFTfS8TAaA.jpg,71,587,443,581,1,cell phone
final 2_mp4-5018_jpg.rf.7FCJkK9t4EXFTfS8TAaA.jpg,145,828,90,708,3,person
final 2_mp4-8377_jpg.rf.9qjWJICLiuD1gWUsylVV.jpg,401,928,137,712,3,person
frame_5210_jpg.rf.DBtkFt8NJf46pYa2nnvM.jpg,124,545,115,638,3,person
final 2_mp4-2713_jpg.rf.DIoygzqQQkQjczdbgxkl.jpg,438,1016,51,720,3,person
final 2_mp4-2713_jpg.rf.DIoygzqQQkQjczdbgxkl.jpg,225,555,489,720,1,cell phone
final 2_mp4-2449_jpg.rf.Ef5dVanARiThHMNzR7KC.jpg,464,927,190,705,3,person
final 2_mp4-2449_jpg.rf.Ef5dVanARiThHMNzR7KC.jpg,1059,1280,0,559,3,person
final 2_mp4-7497_jpg.rf.FUDTYI4v6gxpTBLMObEK.jpg,373,1015,0,644,3,person
final 2_mp4-6745_jpg.rf.GT7nbOFHYGBIcxBBirjp.jpg,402,1038,39,712,3,person
final 2_mp4-3675_jpg.rf.IWuErW7VWriqcDSYatW6.jpg,294,969,98,720,3,person
final 2_mp4-1664_jpg.rf.IhemrH4xHjr79fzGuJ5h.jpg,463,1130,226,720,3,person
final 2_mp4-0709_jpg.rf.Ii9DiasSm8giiGF1TSd0.jpg,626,949,634,720,1,cell phone
final 2_mp4-0709_jpg.rf.Ii9DiasSm8giiGF1TSd0.jpg,538,807,3,298,3,person
final 2_mp4-0709_jpg.rf.Ii9DiasSm8giiGF1TSd0.jpg,482,718,207,398,2,laptop
final 2_mp4-0709_jpg.rf.Ii9DiasSm8giiGF1TSd0.jpg,1044,1137,216,354,3,person
final 2_mp4-0709_jpg.rf.Ii9DiasSm8giiGF1TSd0.jpg,648,1132,14,690,3,person
final 2_mp4-0254_jpg.rf.NdHENoAGAwcQJNBxeqQD.jpg,1028,1140,196,403,3,person
final 2_mp4-0254_jpg.rf.NdHENoAGAwcQJNBxeqQD.jpg,940,1039,329,486,3,person
final 2_mp4-0254_jpg.rf.NdHENoAGAwcQJNBxeqQD.jpg,429,641,0,352,3,person
final 2_mp4-0254_jpg.rf.NdHENoAGAwcQJNBxeqQD.jpg,734,1114,551,720,1,cell phone
final 2_mp4-0254_jpg.rf.NdHENoAGAwcQJNBxeqQD.jpg,519,950,11,697,3,person
final 2_mp4-5463_jpg.rf.O603uCGS8wWemkPtt8EF.jpg,190,526,210,495,2,laptop
final 2_mp4-5463_jpg.rf.O603uCGS8wWemkPtt8EF.jpg,357,716,0,432,3,person
final 2_mp4-5463_jpg.rf.O603uCGS8wWemkPtt8EF.jpg,504,1034,110,720,3,person
final 2_mp4-2330_jpg.rf.OTKZ3nYnU0h6B1QJfDT5.jpg,443,966,160,707,3,person
final 2_mp4-2330_jpg.rf.OTKZ3nYnU0h6B1QJfDT5.jpg,838,1222,0,541,3,person
final 2_mp4-3166_jpg.rf.QkvcCApUhiQulzrKL1E8.jpg,64,499,0,720,3,person
final 2_mp4-3166_jpg.rf.QkvcCApUhiQulzrKL1E8.jpg,524,1192,39,720,3,person
final 2_mp4-3166_jpg.rf.QkvcCApUhiQulzrKL1E8.jpg,551,848,615,720,1,cell phone
final 2_mp4-0421_jpg.rf.RCQPWp6qUa2EdcqOHKJA.jpg,354,871,205,720,3,person
final 2_mp4-5207_jpg.rf.SkyPDqVdnzWncRZ1zXzz.jpg,0,435,0,500,3,person
final 2_mp4-5207_jpg.rf.SkyPDqVdnzWncRZ1zXzz.jpg,253,906,107,720,3,person
final 2_mp4-3769_jpg.rf.Xd33129VDsKVX55lFDzy.jpg,0,254,0,669,3,person
final 2_mp4-3769_jpg.rf.Xd33129VDsKVX55lFDzy.jpg,327,1012,114,720,3,person
final 2_mp4-3878_jpg.rf.YIfaF4GrXwuhSss4HbSX.jpg,199,1047,126,720,3,person
final 2_mp4-7678_jpg.rf.h4P5sUrNZlWYLt8PKuZt.jpg,55,458,0,510,3,person
final 2_mp4-7678_jpg.rf.h4P5sUrNZlWYLt8PKuZt.jpg,474,832,167,719,3,person
final 2_mp4-5429_jpg.rf.i85wDvpdOIzhc0uHNKKB.jpg,822,1103,0,483,3,person
final 2_mp4-5429_jpg.rf.i85wDvpdOIzhc0uHNKKB.jpg,478,952,174,720,3,person
final 2_mp4-5429_jpg.rf.i85wDvpdOIzhc0uHNKKB.jpg,761,954,156,423,2,laptop
final 2_mp4-2402_jpg.rf.lnT3xIy3o99odyg8QPvU.jpg,402,1032,163,720,3,person
final 2_mp4-2402_jpg.rf.lnT3xIy3o99odyg8QPvU.jpg,686,980,0,344,3,person
final 2_mp4-7346_jpg.rf.oxrXG4UP1yjP4xTHDAdn.jpg,402,991,120,720,3,person
final 2_mp4-7346_jpg.rf.oxrXG4UP1yjP4xTHDAdn.jpg,697,1196,500,720,2,laptop
final 2_mp4-2580_jpg.rf.s8cfengLmOeokz4Te7Jl.jpg,420,1039,1,720,3,person
final 2_mp4-2580_jpg.rf.s8cfengLmOeokz4Te7Jl.jpg,500,644,241,597,1,cell phone
final 2_mp4-8898_jpg.rf.tecJVkQTx3vckwbVFhz0.jpg,449,886,161,644,3,person
final 2_mp4-8898_jpg.rf.tecJVkQTx3vckwbVFhz0.jpg,978,1280,0,635,3,person
final 2_mp4-5562_jpg.rf.w4XeSOMEKhgQ3oOZt9hi.jpg,391,673,405,711,1,cell phone
final 2_mp4-5562_jpg.rf.w4XeSOMEKhgQ3oOZt9hi.jpg,504,1064,81,706,3,person
final 2_mp4-6427_jpg.rf.wydV6MJGstk0vfiGzET4.jpg,229,1044,47,720,3,person
final 2_mp4-8892_jpg.rf.yaQVnjpqQqMoFRzZqO32.jpg,900,1280,0,334,3,person
final 2_mp4-8892_jpg.rf.yaQVnjpqQqMoFRzZqO32.jpg,933,1055,352,454,1,cell phone
final 2_mp4-8892_jpg.rf.yaQVnjpqQqMoFRzZqO32.jpg,489,606,421,625,1,cell phone
final 2_mp4-8892_jpg.rf.yaQVnjpqQqMoFRzZqO32.jpg,382,837,155,720,3,person
final 2_mp4-1620_jpg.rf.07bqsDMWbecF9cAaJsDQ.jpg,476,1026,201,720,3,person
final 2_mp4-2126_jpg.rf.3KF84uzhtDM06KmEixXK.jpg,346,829,212,718,3,person
final 2_mp4-2126_jpg.rf.3KF84uzhtDM06KmEixXK.jpg,564,667,335,541,1,cell phone
final 2_mp4-2126_jpg.rf.3KF84uzhtDM06KmEixXK.jpg,816,1125,0,665,3,person
final 2_mp4-5609_jpg.rf.3QXulWaXF0OJ6sRaWl0Y.jpg,332,1127,94,720,3,person
final 2_mp4-3491_jpg.rf.68Q1Hrs4Xebj3SMLR2ve.jpg,310,625,0,375,3,person
final 2_mp4-3491_jpg.rf.68Q1Hrs4Xebj3SMLR2ve.jpg,495,976,4,717,3,person
final 2_mp4-3491_jpg.rf.68Q1Hrs4Xebj3SMLR2ve.jpg,644,818,443,604,1,cell phone
final 2_mp4-3491_jpg.rf.68Q1Hrs4Xebj3SMLR2ve.jpg,1108,1280,191,691,3,person
final 2_mp4-4081_jpg.rf.7ZCFlEVjzB2QAVeYHZ5S.jpg,300,1009,141,720,3,person
final 2_mp4-6173_jpg.rf.92ZIM3ieuyF81RXaXeMx.jpg,352,977,140,720,3,person
final 2_mp4-6173_jpg.rf.92ZIM3ieuyF81RXaXeMx.jpg,419,883,589,720,1,cell phone
frame_1490_jpg.rf.98As3Cgb5iqWCcJ7MNXy.jpg,260,466,153,638,3,person
final 2_mp4-3323_jpg.rf.DXi2dLLaXgZjPCrNnpOl.jpg,449,862,133,720,3,person
final 2_mp4-3323_jpg.rf.DXi2dLLaXgZjPCrNnpOl.jpg,176,538,0,712,3,person
final 2_mp4-3323_jpg.rf.DXi2dLLaXgZjPCrNnpOl.jpg,530,670,301,451,1,cell phone
frame_2260_jpg.rf.DrtSGtenr7ujYbfFEtFD.jpg,188,465,120,639,3,person
final 2_mp4-1969_jpg.rf.Ea4Vf6SuwWP7wY3X4ssf.jpg,459,636,382,525,1,cell phone
final 2_mp4-1969_jpg.rf.Ea4Vf6SuwWP7wY3X4ssf.jpg,363,690,241,720,3,person
final 2_mp4-1969_jpg.rf.Ea4Vf6SuwWP7wY3X4ssf.jpg,1166,1280,434,720,3,person
final 2_mp4-5485_jpg.rf.HsvM9CezmAmlReOPpn5s.jpg,511,1041,102,720,3,person
final 2_mp4-5485_jpg.rf.HsvM9CezmAmlReOPpn5s.jpg,0,419,0,696,3,person
final 2_mp4-1229_jpg.rf.LQhC8cOHmyLy8CLO6snv.jpg,6,480,2,720,3,person
final 2_mp4-1229_jpg.rf.LQhC8cOHmyLy8CLO6snv.jpg,563,1053,192,720,3,person
final 2_mp4-4652_jpg.rf.Oe5EUSnMUwqQkH6JLkVQ.jpg,479,1054,0,665,3,person
final 2_mp4-4652_jpg.rf.Oe5EUSnMUwqQkH6JLkVQ.jpg,1017,1136,221,389,3,person
final 2_mp4-1538_jpg.rf.PJtDXIlZ9jACg9oyIkhs.jpg,504,1073,199,720,3,person
final 2_mp4-7238_jpg.rf.Ub8pDFallWGlkATSB7ii.jpg,444,998,43,717,3,person
final 2_mp4-7238_jpg.rf.Ub8pDFallWGlkATSB7ii.jpg,1005,1147,214,381,3,person
final 2_mp4-3657_jpg.rf.W7MjPSOH36B6Yb5NB96d.jpg,369,909,110,720,3,person
final 2_mp4-7307_jpg.rf.Xt622Wdo3I7DJRmBfx7E.jpg,462,777,676,720,1,cell phone
final 2_mp4-7307_jpg.rf.Xt622Wdo3I7DJRmBfx7E.jpg,493,1129,0,704,3,person
final 2_mp4-4849_jpg.rf.Zwlb1He8syC1CHHryedc.jpg,627,1247,32,717,3,person
final 2_mp4-4849_jpg.rf.Zwlb1He8syC1CHHryedc.jpg,1041,1132,206,319,3,person
final 2_mp4-6326_jpg.rf.aH3uhWuSc1avdRZIVVDf.jpg,303,1061,121,720,3,person
final 2_mp4-5676_jpg.rf.bwQuK3JYe4NAFV11WPJq.jpg,435,1098,83,720,3,person
final 2_mp4-0471_jpg.rf.fBNa4bnoG5J7MygugbTF.jpg,376,937,64,504,2,laptop
final 2_mp4-0471_jpg.rf.fBNa4bnoG5J7MygugbTF.jpg,953,1280,12,508,3,person
final 2_mp4-0471_jpg.rf.fBNa4bnoG5J7MygugbTF.jpg,386,940,189,716,3,person
final 2_mp4-7343_jpg.rf.iGNgcJI3pk0S7Flp3Qj0.jpg,711,1280,580,720,2,laptop
final 2_mp4-7343_jpg.rf.iGNgcJI3pk0S7Flp3Qj0.jpg,432,1005,123,720,3,person
final 2_mp4-0351_jpg.rf.lFrA3GvkD91PmADdv7dx.jpg,1034,1134,223,507,3,person
final 2_mp4-0351_jpg.rf.lFrA3GvkD91PmADdv7dx.jpg,301,663,0,675,3,person
final 2_mp4-0351_jpg.rf.lFrA3GvkD91PmADdv7dx.jpg,648,1056,21,720,3,person
final 2_mp4-0351_jpg.rf.lFrA3GvkD91PmADdv7dx.jpg,1078,1275,570,720,1,cell phone
final 2_mp4-4851_jpg.rf.lL2DPzxGEnmgp4yRQvzK.jpg,614,1190,0,706,3,person
final 2_mp4-4851_jpg.rf.lL2DPzxGEnmgp4yRQvzK.jpg,1040,1127,202,343,3,person
final 2_mp4-7842_jpg.rf.o1IXw9nBdGpbcOnoFbGM.jpg,465,625,436,650,1,cell phone
final 2_mp4-7842_jpg.rf.o1IXw9nBdGpbcOnoFbGM.jpg,316,902,173,720,3,person
final 2_mp4-2052_jpg.rf.pMTcGHwKtf90sImDTMsD.jpg,306,943,162,720,3,person
final 2_mp4-2052_jpg.rf.pMTcGHwKtf90sImDTMsD.jpg,808,1280,0,551,3,person
final 2_mp4-2052_jpg.rf.pMTcGHwKtf90sImDTMsD.jpg,1095,1280,214,720,3,person
final 2_mp4-8965_jpg.rf.ppCaSt4vlc4QTjqIk4xD.jpg,330,850,177,660,3,person
final 2_mp4-8965_jpg.rf.ppCaSt4vlc4QTjqIk4xD.jpg,485,625,402,614,1,cell phone
final 2_mp4-3554_jpg.rf.tc8GNqURRhiDA1gwIt6C.jpg,551,1014,125,720,3,person
final 2_mp4-1150_jpg.rf.wrE341HTJjYsAxGKpDOD.jpg,448,1043,194,720,3,person
frame_1980_jpg.rf.2lZxutbW5Zo7HKZoD215.jpg,102,491,76,638,3,person
frame_1980_jpg.rf.2lZxutbW5Zo7HKZoD215.jpg,208,337,361,614,1,cell phone
final 2_mp4-2413_jpg.rf.3MHVQ4v8ZtSVvVUwbA5T.jpg,556,1035,185,720,3,person
final 2_mp4-2413_jpg.rf.3MHVQ4v8ZtSVvVUwbA5T.jpg,0,135,382,720,3,person
final 2_mp4-2413_jpg.rf.3MHVQ4v8ZtSVvVUwbA5T.jpg,673,950,0,199,3,person
final 2_mp4-3254_jpg.rf.5ijk2Mhe6xqm2rLcLF31.jpg,474,937,53,720,3,person
final 2_mp4-3254_jpg.rf.5ijk2Mhe6xqm2rLcLF31.jpg,719,968,0,436,3,person
final 2_mp4-0442_jpg.rf.7yHxmYPlpSLtsmUv4w7F.jpg,160,681,252,711,2,laptop
final 2_mp4-0442_jpg.rf.7yHxmYPlpSLtsmUv4w7F.jpg,292,897,195,720,3,person
final 2_mp4-0442_jpg.rf.7yHxmYPlpSLtsmUv4w7F.jpg,959,1280,12,720,3,person
final 2_mp4-5982_jpg.rf.8ZwfN1ERPJ4esp4TZ23D.jpg,65,289,412,700,1,cell phone
final 2_mp4-5982_jpg.rf.8ZwfN1ERPJ4esp4TZ23D.jpg,0,337,0,720,3,person
final 2_mp4-5982_jpg.rf.8ZwfN1ERPJ4esp4TZ23D.jpg,437,1066,99,720,3,person
final 2_mp4-5982_jpg.rf.8ZwfN1ERPJ4esp4TZ23D.jpg,973,1280,0,667,3,person
final 2_mp4-5859_jpg.rf.AsR0KpLyE5u3Zoqx3IJD.jpg,0,349,0,720,3,person
final 2_mp4-5859_jpg.rf.AsR0KpLyE5u3Zoqx3IJD.jpg,469,1023,108,720,3,person
final 2_mp4-2730_jpg.rf.Ndc78PkP2uQMKvSFwesJ.jpg,456,1071,17,720,3,person
final 2_mp4-2730_jpg.rf.Ndc78PkP2uQMKvSFwesJ.jpg,992,1235,442,716,1,cell phone
final 2_mp4-1348_jpg.rf.OKeqa2jfd4RYkvTf6UhG.jpg,482,1097,188,720,3,person
final 2_mp4-1348_jpg.rf.OKeqa2jfd4RYkvTf6UhG.jpg,858,1028,402,709,1,cell phone
final 2_mp4-5335_jpg.rf.QClyQbUgd7qdV8BG0SL2.jpg,1106,1280,156,399,2,laptop
final 2_mp4-5335_jpg.rf.QClyQbUgd7qdV8BG0SL2.jpg,1026,1280,12,720,3,person
final 2_mp4-5335_jpg.rf.QClyQbUgd7qdV8BG0SL2.jpg,453,968,140,720,3,person
final 2_mp4-5335_jpg.rf.QClyQbUgd7qdV8BG0SL2.jpg,467,829,0,426,3,person
final 2_mp4-1647_jpg.rf.QnWjJbfn6tjcQfGw0y2y.jpg,480,1063,192,720,3,person
final 2_mp4-6620_jpg.rf.SHhqtO57Zt5zvHuJXu0z.jpg,261,1033,110,720,3,person
final 2_mp4-6366_jpg.rf.V5sM8fWBN4svROkjWhkJ.jpg,293,1071,93,720,3,person
final 2_mp4-6366_jpg.rf.V5sM8fWBN4svROkjWhkJ.jpg,360,631,502,720,1,cell phone
final 2_mp4-7631_jpg.rf.WzbFlYJnfThLzQLo3pz3.jpg,437,1059,0,481,3,person
final 2_mp4-8478_jpg.rf.ZQ5dgzWFjUajbaEnCG01.jpg,431,571,305,523,1,cell phone
final 2_mp4-8478_jpg.rf.ZQ5dgzWFjUajbaEnCG01.jpg,359,842,152,717,3,person
final 2_mp4-8783_jpg.rf.af9x3ewbNJ0PYYwKtNN6.jpg,430,886,149,696,3,person
final 2_mp4-1054_jpg.rf.an64An9xMCdHSfvmeX9m.jpg,398,1062,237,720,3,person
final 2_mp4-1326_jpg.rf.dHVjwhAUW6jSqc33cYoi.jpg,518,1063,213,720,3,person
final 2_mp4-1326_jpg.rf.dHVjwhAUW6jSqc33cYoi.jpg,734,957,441,684,1,cell phone
frame_5530_jpg.rf.fxJ7j8oGEN8d7cnGUPWl.jpg,136,545,113,638,3,person
final 2_mp4-8142_jpg.rf.gIwgVzsKvYuXTCm0XwAE.jpg,375,785,132,720,3,person
final 2_mp4-8142_jpg.rf.gIwgVzsKvYuXTCm0XwAE.jpg,755,1162,69,541,3,person
final 2_mp4-0513_jpg.rf.ikVEf8aZEz4g1ToJGsW4.jpg,774,840,363,558,1,cell phone
final 2_mp4-0513_jpg.rf.ikVEf8aZEz4g1ToJGsW4.jpg,732,1087,1,623,3,person
final 2_mp4-0513_jpg.rf.ikVEf8aZEz4g1ToJGsW4.jpg,440,887,211,720,3,person
final 2_mp4-0389_jpg.rf.lErGvmC8BYyADgvea3BM.jpg,273,948,206,720,3,person
final 2_mp4-3820_jpg.rf.mTKcyYfqeeQaa8POyLbd.jpg,298,1081,106,720,3,person
final 2_mp4-0799_jpg.rf.miJ3k6S4FBt1JquFmQDk.jpg,439,1065,180,720,3,person
final 2_mp4-4956_jpg.rf.oGqkvEzBcvLQp5mW2OSg.jpg,190,342,370,605,1,cell phone
final 2_mp4-4956_jpg.rf.oGqkvEzBcvLQp5mW2OSg.jpg,96,817,118,715,3,person
final 2_mp4-4956_jpg.rf.oGqkvEzBcvLQp5mW2OSg.jpg,446,748,0,439,3,person
final 2_mp4-0932_jpg.rf.p6mi6nkDdP6lEZB59z35.jpg,316,988,241,720,3,person
final 2_mp4-3745_jpg.rf.qDG39vo9ceRdd3ZlaaZs.jpg,381,951,79,717,3,person
final 2_mp4-3745_jpg.rf.qDG39vo9ceRdd3ZlaaZs.jpg,0,383,0,720,3,person
final 2_mp4-3745_jpg.rf.qDG39vo9ceRdd3ZlaaZs.jpg,210,468,260,531,1,cell phone
final 2_mp4-2335_jpg.rf.rHcmxHFUdkKfy1PQnKzj.jpg,382,997,152,720,3,person
final 2_mp4-2335_jpg.rf.rHcmxHFUdkKfy1PQnKzj.jpg,826,1201,0,482,3,person
final 2_mp4-5274_jpg.rf.tJ0tRPi5rwAmVYLcB9ty.jpg,131,608,447,621,1,cell phone
final 2_mp4-5274_jpg.rf.tJ0tRPi5rwAmVYLcB9ty.jpg,80,760,60,720,3,person
final 2_mp4-5274_jpg.rf.tJ0tRPi5rwAmVYLcB9ty.jpg,769,1206,59,716,3,person
final 2_mp4-5274_jpg.rf.tJ0tRPi5rwAmVYLcB9ty.jpg,837,1149,350,606,2,laptop
frame_1160_jpg.rf.tc0xpzjSfToTZ9pokgmq.jpg,161,492,130,639,3,person
final 2_mp4-5767_jpg.rf.xuFT1aMj6EBQ7eXQyiRN.jpg,475,1032,99,720,3,person
final 2_mp4-0790_jpg.rf.2dngyI3YGPvMgT354xtq.jpg,346,984,22,720,3,person
final 2_mp4-0790_jpg.rf.2dngyI3YGPvMgT354xtq.jpg,999,1145,204,387,3,person
final 2_mp4-2600_jpg.rf.3ESUwXuDZrYzmmuhreIo.jpg,475,998,0,720,3,person
final 2_mp4-2600_jpg.rf.3ESUwXuDZrYzmmuhreIo.jpg,787,886,138,411,1,cell phone
frame_4670_jpg.rf.3LJ7FQA2tcptTetoCSdi.jpg,167,464,96,639,3,person
final 2_mp4-8943_jpg.rf.3ajeqx2XqDuCzHWSPqWL.jpg,407,809,152,669,3,person
final 2_mp4-8943_jpg.rf.3ajeqx2XqDuCzHWSPqWL.jpg,478,651,390,607,1,cell phone
final 2_mp4-8631_jpg.rf.3xgVyZ4eenVAIF4e50YI.jpg,389,904,167,720,3,person
frame_2820_jpg.rf.4qFaruMVGRnSTY3rwmHU.jpg,226,479,134,639,3,person
frame_2820_jpg.rf.4qFaruMVGRnSTY3rwmHU.jpg,120,280,419,638,1,cell phone
final 2_mp4-1651_jpg.rf.5ZPyQK6rap1FWUFPhlAd.jpg,519,1069,213,720,3,person
final 2_mp4-7759_jpg.rf.C9aaJCqfEMc5modFpQl4.jpg,356,814,145,694,3,person
final 2_mp4-7759_jpg.rf.C9aaJCqfEMc5modFpQl4.jpg,871,1280,0,700,3,person
final 2_mp4-2544_jpg.rf.Cu0Ai0j9jsAjWZ652n6F.jpg,445,980,0,720,3,person
final 2_mp4-2544_jpg.rf.Cu0Ai0j9jsAjWZ652n6F.jpg,796,1199,427,615,1,cell phone
final 2_mp4-7317_jpg.rf.D4Do1X2mdPl9yee2S85f.jpg,385,762,569,720,2,laptop
final 2_mp4-7317_jpg.rf.D4Do1X2mdPl9yee2S85f.jpg,481,1026,123,720,3,person
final 2_mp4-7317_jpg.rf.D4Do1X2mdPl9yee2S85f.jpg,0,254,0,720,3,person
frame_40_jpg.rf.F2abvyIHj03L1Q8SCMqy.jpg,230,463,151,639,3,person
frame_5030_jpg.rf.FCdvToYN17i2lHREgxWy.jpg,195,427,193,638,3,person
frame_5030_jpg.rf.FCdvToYN17i2lHREgxWy.jpg,171,251,254,490,1,cell phone
final 2_mp4-0096_jpg.rf.G4SllWQOI7CXe9twfkoz.jpg,1019,1155,197,341,3,person
final 2_mp4-0096_jpg.rf.G4SllWQOI7CXe9twfkoz.jpg,559,745,273,524,1,cell phone
final 2_mp4-0096_jpg.rf.G4SllWQOI7CXe9twfkoz.jpg,439,1114,15,682,3,person
final 2_mp4-5929_jpg.rf.JOpIKCebpkE8H5hF63aq.jpg,462,755,275,546,1,cell phone
final 2_mp4-5929_jpg.rf.JOpIKCebpkE8H5hF63aq.jpg,393,1078,100,720,3,person
final 2_mp4-5929_jpg.rf.JOpIKCebpkE8H5hF63aq.jpg,0,380,0,720,3,person
frame_4070_jpg.rf.KksGZs5gZKhFSS42RyJa.jpg,166,482,136,639,3,person
frame_2700_jpg.rf.Q3027zCUu7P4oj0dNK4A.jpg,25,600,362,639,2,laptop
frame_2700_jpg.rf.Q3027zCUu7P4oj0dNK4A.jpg,283,444,189,436,3,person
final 2_mp4-8465_jpg.rf.SOQZ3PEwsgbDz1mXr6HP.jpg,432,546,338,610,1,cell phone
final 2_mp4-8465_jpg.rf.SOQZ3PEwsgbDz1mXr6HP.jpg,368,898,167,718,3,person
final 2_mp4-6840_jpg.rf.ScDPrdQUylkyY7blNUgc.jpg,439,982,40,720,3,person
final 2_mp4-6840_jpg.rf.ScDPrdQUylkyY7blNUgc.jpg,854,1250,628,720,1,cell phone
final 2_mp4-3422_jpg.rf.Stb2umxhIZgEzvvWDRWH.jpg,442,917,88,705,3,person
final 2_mp4-3422_jpg.rf.Stb2umxhIZgEzvvWDRWH.jpg,860,1269,0,622,3,person
final 2_mp4-3422_jpg.rf.Stb2umxhIZgEzvvWDRWH.jpg,518,685,331,514,1,cell phone
